crypto,date,open,high,low,close,volume
Axie Infinity,2023-07-30,6.2276,6.41,5.8494,6.1,49265.05665198
Axie Infinity,2023-07-31,6.0978,6.17,5.937,6.02,23823.305012200017
Axie Infinity,2023-08-01,6.0008,6.324,5.84,6.084,109171.13873113964
Axie Infinity,2023-08-02,6.07,6.12,5.86,5.92,23266.083300900034
Axie Infinity,2023-08-03,5.92,5.95,5.75,5.79,26659.658250970013
Axie Infinity,2023-08-04,5.78,5.811,5.627,5.72,23859.83025752001
Axie Infinity,2023-08-05,5.73,5.867,5.66,5.85,22178.87446247001
Axie Infinity,2023-08-06,5.83,5.96,5.77,5.79,19950.282371119985
Axie Infinity,2023-08-07,5.82,5.923,5.6,5.79,35725.156505830055
Axie Infinity,2023-08-08,5.79,6.1,5.76,5.94,36176.70535152997
Axie Infinity,2023-08-09,5.953,5.97,5.88,5.94,24238.556809580048
Axie Infinity,2023-08-10,5.94,5.99,5.87,5.931,27571.75816334005
Axie Infinity,2023-08-11,5.92,6.06,5.9,5.97,14066.011747279992
Axie Infinity,2023-08-12,5.97,6.1898,5.95,6.05,21395.58341852001
Axie Infinity,2023-08-13,6.06,6.06,5.84,5.87,13440.620255039988
Axie Infinity,2023-08-14,5.86,5.97,5.81,5.84,29751.884700729977
Axie Infinity,2023-08-15,5.8564,5.8564,5.36,5.57,49957.31676239004
Axie Infinity,2023-08-16,5.57,5.58,5.15,5.27,32292.72529284003
Axie Infinity,2023-08-17,5.25,5.38,4.4139,4.85,48379.6859865802
Axie Infinity,2023-08-18,4.84,4.95,4.77,4.88,46238.57856129007
Axie Infinity,2023-08-19,4.87,4.983,4.85,4.95,24009.629330160067
Axie Infinity,2023-08-20,4.96,4.99,4.89,4.94,16556.035536010007
Axie Infinity,2023-08-21,4.93,4.983,4.77,4.89,127028.51631522944
Axie Infinity,2023-08-22,4.9,4.94,4.6813,4.9,34370.92263643006
Axie Infinity,2023-08-23,4.901,5.05,4.85,4.97,22630.25488289001
Axie Infinity,2023-08-24,4.98,4.99,4.81,4.87,61956.65671076005
Axie Infinity,2023-08-25,4.88,4.88,4.75,4.85,16899.433585890016
Axie Infinity,2023-08-26,4.85,4.86,4.809,4.81,6118.53571931
Axie Infinity,2023-08-27,4.829,4.9,4.81,4.87,20710.335000060037
Axie Infinity,2023-08-28,4.87,4.88,4.68,4.84,21570.66460296997
Axie Infinity,2023-08-29,4.85,5.358,4.7,5.068,62994.22535831008
Axie Infinity,2023-08-30,5.0,5.0235,4.84,4.88,15762.363021449984
Axie Infinity,2023-08-31,4.88,4.9209,4.58,4.67,108838.9335032496
Axie Infinity,2023-09-01,4.66,4.69,4.46,4.49,38617.94702928999
Axie Infinity,2023-09-02,4.504,4.55,4.4084,4.502,54070.636469460034
Axie Infinity,2023-09-03,4.5,4.515,4.41,4.48,29276.473924360023
Axie Infinity,2023-09-04,4.4791,4.57,4.43,4.51,35355.63744886001
Axie Infinity,2023-09-05,4.521,4.59,4.44,4.55,36278.67849889998
Axie Infinity,2023-09-06,4.55,4.6369,4.42,4.53,29232.226175520027
Axie Infinity,2023-09-07,4.52,4.629,4.48,4.57,29408.764988099985
Axie Infinity,2023-09-08,4.58,4.67,4.486,4.53,49843.51208187008
Axie Infinity,2023-09-09,4.54,4.57,4.52,4.552,22561.900245340024
Axie Infinity,2023-09-10,4.54,4.54,4.33,4.38,28553.54681471
Axie Infinity,2023-09-11,4.39,4.39,4.06,4.16,49178.45378234
Axie Infinity,2023-09-12,4.159,4.3003,4.14,4.2075,40105.70399800001
Axie Infinity,2023-09-13,4.18,4.29,4.1,4.24,46993.57982413004
Axie Infinity,2023-09-14,4.26,5.16,4.22,4.77,210696.7953666976
Axie Infinity,2023-09-15,4.77,5.05,4.62,4.8,201109.25674683825
Axie Infinity,2023-09-16,4.7982,4.97,4.66,4.74,98150.15750055017
Axie Infinity,2023-09-17,4.74,4.75,4.42,4.5001,69138.96981023005
Axie Infinity,2023-09-18,4.49,4.6105,4.43,4.52,47872.33872071999
Axie Infinity,2023-09-19,4.533,4.631,4.48,4.57,44881.57678831999
Axie Infinity,2023-09-20,4.56,4.6,4.46,4.55,49959.50510744004
Axie Infinity,2023-09-21,4.55,4.6103,4.37,4.4,36628.923574170025
Axie Infinity,2023-09-22,4.402,4.45,4.35,4.44,21138.739969120008
Axie Infinity,2023-09-23,4.44,4.47,4.4,4.45,16099.159175239996
Axie Infinity,2023-09-24,4.43,4.8,4.4,4.49,111184.7845915199
Axie Infinity,2023-09-25,4.52,4.69,4.52,4.6,39771.838181360086
Axie Infinity,2023-09-26,4.6,4.682,4.43,4.508,28837.154708119997
Axie Infinity,2023-09-27,4.51,4.5477,4.4,4.44,28005.33966605005
Axie Infinity,2023-09-28,4.44,4.53,4.42,4.51,17739.577354840003
Axie Infinity,2023-09-29,4.5,4.606,4.47,4.59,22615.41766461001
Axie Infinity,2023-09-30,4.61,4.64,4.52,4.591,10847.13968316999
Axie Infinity,2023-10-01,4.59,4.81,4.57,4.788,41482.66590450011
Axie Infinity,2023-10-02,4.79,4.8,4.455,4.58,34489.810629920015
Axie Infinity,2023-10-03,4.584,4.63,4.49,4.5,18171.842698060005
Axie Infinity,2023-10-04,4.5,4.51,4.34,4.49,21359.63539772001
Axie Infinity,2023-10-05,4.481,4.51,4.38,4.41,17324.921661309974
Axie Infinity,2023-10-06,4.42,4.545,4.41,4.52,41722.5290473901
Axie Infinity,2023-10-07,4.51,4.522,4.47,4.51,10329.974333129998
Axie Infinity,2023-10-08,4.51,4.53,4.43,4.45,23226.35930205
Axie Infinity,2023-10-09,4.45,4.5,4.17,4.29,54638.94596449004
Axie Infinity,2023-10-10,4.29,4.32,4.2,4.26,12623.75909472
